SMControlTest.control.reset_state[3:0],SMControlTest.control.start,SMControlTest.control.mr[3:0],SMControlTest.control.s[3:0],SMControlTest.control.rsclear,SMControlTest.control.mdld,SMControlTest.control.mrld,SMControlTest.control.rsload,SMControlTest.control.rsshr,SMControlTest.control.rst,SMControlTest.control.clk,SMControlTest.control.n[3:0]
100,1,1010,1001,0,0,0,0,0,0,0,101
100,1,1011,1001,0,0,0,0,0,0,0,101
100,0,1011,1001,0,0,0,0,0,0,0,101
100,0,1011,1001,0,0,0,0,0,1,0,101
100,0,1011,100,0,0,0,0,1,1,1,1001
100,0,1011,100,0,0,0,0,1,1,0,1001
100,0,1011,100,0,0,0,0,1,0,0,1001
100,0,1011,1001,0,0,0,0,0,0,1,101
100,0,1011,1001,0,0,0,0,0,0,0,101
100,1,1011,1001,0,0,0,0,0,0,0,101
100,1,1011,1001,0,0,0,0,0,1,0,101
100,1,1011,100,0,0,0,0,1,1,1,1001
100,1,1011,100,0,0,0,0,1,1,0,1001
100,1,1011,100,0,0,0,0,1,0,0,1001
100,1,1011,1001,0,0,0,0,0,0,1,101
100,1,1011,1001,0,0,0,0,0,0,0,101
100,1,1100,1001,0,0,0,1,0,0,0,101
100,0,1100,1001,0,0,0,1,0,0,0,101
100,0,1100,1001,0,0,0,1,0,1,0,101
100,0,1100,100,0,0,0,0,1,1,1,1001
100,0,1100,100,0,0,0,0,1,1,0,1001
100,0,1100,100,0,0,0,0,1,0,0,1001
100,0,1100,1001,0,0,0,1,0,0,1,101
100,0,1100,1001,0,0,0,1,0,0,0,101
100,1,1100,1001,0,0,0,1,0,0,0,101
100,1,1100,1001,0,0,0,1,0,1,0,101
100,1,1100,100,0,0,0,0,1,1,1,1001
100,1,1100,100,0,0,0,0,1,1,0,1001
100,1,1100,100,0,0,0,0,1,0,0,1001
100,1,1100,1001,0,0,0,1,0,0,1,101
100,1,1100,1001,0,0,0,1,0,0,0,101
100,1,1101,1001,0,0,0,1,0,0,0,101
100,0,1101,1001,0,0,0,1,0,0,0,101
100,0,1101,1001,0,0,0,1,0,1,0,101
100,0,1101,100,0,0,0,0,1,1,1,1001
100,0,1101,100,0,0,0,0,1,1,0,1001
100,0,1101,100,0,0,0,0,1,0,0,1001
100,0,1101,1001,0,0,0,1,0,0,1,101
100,0,1101,1001,0,0,0,1,0,0,0,101
100,1,1101,1001,0,0,0,1,0,0,0,101
100,1,1101,1001,0,0,0,1,0,1,0,101
100,1,1101,100,0,0,0,0,1,1,1,1001
100,1,1101,100,0,0,0,0,1,1,0,1001
100,1,1101,100,0,0,0,0,1,0,0,1001
100,1,1101,1001,0,0,0,1,0,0,1,101
100,1,1101,1001,0,0,0,1,0,0,0,101
100,1,1110,1001,0,0,0,1,0,0,0,101
100,0,1110,1001,0,0,0,1,0,0,0,101
100,0,1110,1001,0,0,0,1,0,1,0,101
100,0,1110,100,0,0,0,0,1,1,1,1001
100,0,1110,100,0,0,0,0,1,1,0,1001
100,0,1110,100,0,0,0,0,1,0,0,1001
100,0,1110,1001,0,0,0,1,0,0,1,101
100,0,1110,1001,0,0,0,1,0,0,0,101
100,1,1110,1001,0,0,0,1,0,0,0,101
100,1,1110,1001,0,0,0,1,0,1,0,101
100,1,1110,100,0,0,0,0,1,1,1,1001
100,1,1110,100,0,0,0,0,1,1,0,1001
100,1,1110,100,0,0,0,0,1,0,0,1001
100,1,1110,1001,0,0,0,1,0,0,1,101
100,1,1110,1001,0,0,0,1,0,0,0,101
100,1,1111,1001,0,0,0,1,0,0,0,101
100,0,1111,1001,0,0,0,1,0,0,0,101
100,0,1111,1001,0,0,0,1,0,1,0,101
100,0,1111,100,0,0,0,0,1,1,1,1001
100,0,1111,100,0,0,0,0,1,1,0,1001
100,0,1111,100,0,0,0,0,1,0,0,1001
100,0,1111,1001,0,0,0,1,0,0,1,101
100,0,1111,1001,0,0,0,1,0,0,0,101
100,1,1111,1001,0,0,0,1,0,0,0,101
100,1,1111,1001,0,0,0,1,0,1,0,101
100,1,1111,100,0,0,0,0,1,1,1,1001
100,1,1111,100,0,0,0,0,1,1,0,1001
100,1,1111,100,0,0,0,0,1,0,0,1001
100,1,1111,1001,0,0,0,1,0,0,1,101
100,1,1111,1001,0,0,0,1,0,0,0,101
101,1,1111,1001,0,0,0,1,0,0,0,101
101,1,1111,1001,0,0,0,1,0,0,0,101
101,1,0,1001,0,0,0,0,0,0,0,101
101,0,0,1001,0,0,0,0,0,0,0,101
101,0,0,1001,0,0,0,0,0,1,0,101
101,0,0,101,0,0,0,0,1,1,1,1010
101,0,0,101,0,0,0,0,1,1,0,1010
101,0,0,101,0,0,0,0,1,0,0,1010
101,0,0,1010,0,0,0,0,0,0,1,110
101,0,0,1010,0,0,0,0,0,0,0,110
101,0,0,1010,0,0,0,0,0,0,0,110
101,1,0,1010,0,0,0,0,0,0,0,110
101,1,0,1010,0,0,0,0,0,1,0,110
101,1,0,101,0,0,0,0,1,1,1,1010
101,1,0,101,0,0,0,0,1,1,0,1010
101,1,0,101,0,0,0,0,1,0,0,1010
101,1,0,1010,0,0,0,0,0,0,1,110
101,1,0,1010,0,0,0,0,0,0,0,110
101,1,1,1010,0,0,0,0,0,0,0,110
101,0,1,1010,0,0,0,0,0,0,0,110
101,0,1,1010,0,0,0,0,0,1,0,110
101,0,1,101,0,0,0,0,1,1,1,1010
101,0,1,101,0,0,0,0,1,1,0,1010
101,0,1,101,0,0,0,0,1,0,0,1010
101,0,1,1010,0,0,0,0,0,0,1,110
101,0,1,1010,0,0,0,0,0,0,0,110
101,1,1,1010,0,0,0,0,0,0,0,110
101,1,1,1010,0,0,0,0,0,1,0,110
101,1,1,101,0,0,0,0,1,1,1,1010
101,1,1,101,0,0,0,0,1,1,0,1010
101,1,1,101,0,0,0,0,1,0,0,1010
101,1,1,1010,0,0,0,0,0,0,1,110
101,1,1,1010,0,0,0,0,0,0,0,110
101,1,10,1010,0,0,0,0,0,0,0,110
101,0,10,1010,0,0,0,0,0,0,0,110
101,0,10,1010,0,0,0,0,0,1,0,110
101,0,10,101,0,0,0,0,1,1,1,1010
101,0,10,101,0,0,0,0,1,1,0,1010
101,0,10,101,0,0,0,0,1,0,0,1010
101,0,10,1010,0,0,0,0,0,0,1,110
101,0,10,1010,0,0,0,0,0,0,0,110
101,1,10,1010,0,0,0,0,0,0,0,110
101,1,10,1010,0,0,0,0,0,1,0,110
101,1,10,101,0,0,0,0,1,1,1,1010
101,1,10,101,0,0,0,0,1,1,0,1010
101,1,10,101,0,0,0,0,1,0,0,1010
101,1,10,1010,0,0,0,0,0,0,1,110
101,1,10,1010,0,0,0,0,0,0,0,110
101,1,11,1010,0,0,0,0,0,0,0,110
101,0,11,1010,0,0,0,0,0,0,0,110
101,0,11,1010,0,0,0,0,0,1,0,110
101,0,11,101,0,0,0,0,1,1,1,1010
101,0,11,101,0,0,0,0,1,1,0,1010
101,0,11,101,0,0,0,0,1,0,0,1010
101,0,11,1010,0,0,0,0,0,0,1,110
101,0,11,1010,0,0,0,0,0,0,0,110
101,1,11,1010,0,0,0,0,0,0,0,110
101,1,11,1010,0,0,0,0,0,1,0,110
101,1,11,101,0,0,0,0,1,1,1,1010
101,1,11,101,0,0,0,0,1,1,0,1010
101,1,11,101,0,0,0,0,1,0,0,1010
101,1,11,1010,0,0,0,0,0,0,1,110
101,1,11,1010,0,0,0,0,0,0,0,110
101,1,100,1010,0,0,0,0,0,0,0,110
101,0,100,1010,0,0,0,0,0,0,0,110
101,0,100,1010,0,0,0,0,0,1,0,110
101,0,100,101,0,0,0,0,1,1,1,1010
101,0,100,101,0,0,0,0,1,1,0,1010
101,0,100,101,0,0,0,0,1,0,0,1010
101,0,100,1010,0,0,0,0,0,0,1,110
101,0,100,1010,0,0,0,0,0,0,0,110
101,1,100,1010,0,0,0,0,0,0,0,110
101,1,100,1010,0,0,0,0,0,1,0,110
101,1,100,101,0,0,0,0,1,1,1,1010
101,1,100,101,0,0,0,0,1,1,0,1010
101,1,100,101,0,0,0,0,1,0,0,1010
101,1,100,1010,0,0,0,0,0,0,1,110
101,1,100,1010,0,0,0,0,0,0,0,110
101,1,101,1010,0,0,0,0,0,0,0,110
101,0,101,1010,0,0,0,0,0,0,0,110
101,0,101,1010,0,0,0,0,0,1,0,110
101,0,101,101,0,0,0,0,1,1,1,1010
101,0,101,101,0,0,0,0,1,1,0,1010
101,0,101,101,0,0,0,0,1,0,0,1010
101,0,101,1010,0,0,0,0,0,0,1,110
101,0,101,1010,0,0,0,0,0,0,0,110
101,1,101,1010,0,0,0,0,0,0,0,110
101,1,101,1010,0,0,0,0,0,1,0,110
101,1,101,101,0,0,0,0,1,1,1,1010
101,1,101,101,0,0,0,0,1,1,0,1010
101,1,101,101,0,0,0,0,1,0,0,1010
101,1,101,1010,0,0,0,0,0,0,1,110
101,1,101,1010,0,0,0,0,0,0,0,110
101,1,110,1010,0,0,0,0,0,0,0,110
101,0,110,1010,0,0,0,0,0,0,0,110
101,0,110,1010,0,0,0,0,0,1,0,110
101,0,110,101,0,0,0,0,1,1,1,1010
101,0,110,101,0,0,0,0,1,1,0,1010
101,0,110,101,0,0,0,0,1,0,0,1010
101,0,110,1010,0,0,0,0,0,0,1,110
101,0,110,1010,0,0,0,0,0,0,0,110
101,1,110,1010,0,0,0,0,0,0,0,110
101,1,110,1010,0,0,0,0,0,1,0,110
101,1,110,101,0,0,0,0,1,1,1,1010
101,1,110,101,0,0,0,0,1,1,0,1010
101,1,110,101,0,0,0,0,1,0,0,1010
101,1,110,1010,0,0,0,0,0,0,1,110
101,1,110,1010,0,0,0,0,0,0,0,110
101,1,111,1010,0,0,0,0,0,0,0,110
101,0,111,1010,0,0,0,0,0,0,0,110
101,0,111,1010,0,0,0,0,0,1,0,110
101,0,111,101,0,0,0,0,1,1,1,1010
101,0,111,101,0,0,0,0,1,1,0,1010
101,0,111,101,0,0,0,0,1,0,0,1010
101,0,111,1010,0,0,0,0,0,0,1,110
101,0,111,1010,0,0,0,0,0,0,0,110
101,1,111,1010,0,0,0,0,0,0,0,110
101,1,111,1010,0,0,0,0,0,1,0,110
101,1,111,101,0,0,0,0,1,1,1,1010
101,1,111,101,0,0,0,0,1,1,0,1010
101,1,111,101,0,0,0,0,1,0,0,1010
101,1,111,1010,0,0,0,0,0,0,1,110
101,1,111,1010,0,0,0,0,0,0,0,110
101,1,1000,1010,0,0,0,1,0,0,0,110
101,0,1000,1010,0,0,0,1,0,0,0,110
101,0,1000,1010,0,0,0,1,0,1,0,110
101,0,1000,101,0,0,0,0,1,1,1,1010
101,0,1000,101,0,0,0,0,1,1,0,1010
101,0,1000,101,0,0,0,0,1,0,0,1010
101,0,1000,1010,0,0,0,1,0,0,1,110
101,0,1000,1010,0,0,0,1,0,0,0,110
101,1,1000,1010,0,0,0,1,0,0,0,110
101,1,1000,1010,0,0,0,1,0,1,0,110
101,1,1000,101,0,0,0,0,1,1,1,1010
101,1,1000,101,0,0,0,0,1,1,0,1010
101,1,1000,101,0,0,0,0,1,0,0,1010
101,1,1000,1010,0,0,0,1,0,0,1,110
101,1,1000,1010,0,0,0,1,0,0,0,110
101,1,1001,1010,0,0,0,1,0,0,0,110
101,0,1001,1010,0,0,0,1,0,0,0,110
101,0,1001,1010,0,0,0,1,0,1,0,110
101,0,1001,101,0,0,0,0,1,1,1,1010
101,0,1001,101,0,0,0,0,1,1,0,1010
101,0,1001,101,0,0,0,0,1,0,0,1010
101,0,1001,1010,0,0,0,1,0,0,1,110
101,0,1001,1010,0,0,0,1,0,0,0,110
101,1,1001,1010,0,0,0,1,0,0,0,110
101,1,1001,1010,0,0,0,1,0,1,0,110
101,1,1001,101,0,0,0,0,1,1,1,1010
101,1,1001,101,0,0,0,0,1,1,0,1010
101,1,1001,101,0,0,0,0,1,0,0,1010
101,1,1001,1010,0,0,0,1,0,0,1,110
101,1,1001,1010,0,0,0,1,0,0,0,110
101,1,1010,1010,0,0,0,1,0,0,0,110
101,0,1010,1010,0,0,0,1,0,0,0,110
101,0,1010,1010,0,0,0,1,0,1,0,110
101,0,1010,101,0,0,0,0,1,1,1,1010
101,0,1010,101,0,0,0,0,1,1,0,1010
101,0,1010,101,0,0,0,0,1,0,0,1010
101,0,1010,1010,0,0,0,1,0,0,1,110
101,0,1010,1010,0,0,0,1,0,0,0,110
101,1,1010,1010,0,0,0,1,0,0,0,110
101,1,1010,1010,0,0,0,1,0,1,0,110
101,1,1010,101,0,0,0,0,1,1,1,1010
101,1,1010,101,0,0,0,0,1,1,0,1010
101,1,1010,101,0,0,0,0,1,0,0,1010
101,1,1010,1010,0,0,0,1,0,0,1,110
101,1,1010,1010,0,0,0,1,0,0,0,110
101,1,1011,1010,0,0,0,1,0,0,0,110
101,0,1011,1010,0,0,0,1,0,0,0,110
101,0,1011,1010,0,0,0,1,0,1,0,110
101,0,1011,101,0,0,0,0,1,1,1,1010
101,0,1011,101,0,0,0,0,1,1,0,1010
101,0,1011,101,0,0,0,0,1,0,0,1010
101,0,1011,1010,0,0,0,1,0,0,1,110
101,0,1011,1010,0,0,0,1,0,0,0,110
101,1,1011,1010,0,0,0,1,0,0,0,110
101,1,1011,1010,0,0,0,1,0,1,0,110
101,1,1011,101,0,0,0,0,1,1,1,1010
101,1,1011,101,0,0,0,0,1,1,0,1010
101,1,1011,101,0,0,0,0,1,0,0,1010
101,1,1011,1010,0,0,0,1,0,0,1,110
101,1,1011,1010,0,0,0,1,0,0,0,110
101,1,1100,1010,0,0,0,1,0,0,0,110
101,0,1100,1010,0,0,0,1,0,0,0,110
101,0,1100,1010,0,0,0,1,0,1,0,110
101,0,1100,101,0,0,0,0,1,1,1,1010
101,0,1100,101,0,0,0,0,1,1,0,1010
101,0,1100,101,0,0,0,0,1,0,0,1010
101,0,1100,1010,0,0,0,1,0,0,1,110
101,0,1100,1010,0,0,0,1,0,0,0,110
101,1,1100,1010,0,0,0,1,0,0,0,110
101,1,1100,1010,0,0,0,1,0,1,0,110
101,1,1100,101,0,0,0,0,1,1,1,1010
101,1,1100,101,0,0,0,0,1,1,0,1010
101,1,1100,101,0,0,0,0,1,0,0,1010
101,1,1100,1010,0,0,0,1,0,0,1,110
101,1,1100,1010,0,0,0,1,0,0,0,110
101,1,1101,1010,0,0,0,1,0,0,0,110
101,0,1101,1010,0,0,0,1,0,0,0,110
101,0,1101,1010,0,0,0,1,0,1,0,110
101,0,1101,101,0,0,0,0,1,1,1,1010
101,0,1101,101,0,0,0,0,1,1,0,1010
101,0,1101,101,0,0,0,0,1,0,0,1010
101,0,1101,1010,0,0,0,1,0,0,1,110
101,0,1101,1010,0,0,0,1,0,0,0,110
101,1,1101,1010,0,0,0,1,0,0,0,110
101,1,1101,1010,0,0,0,1,0,1,0,110
101,1,1101,101,0,0,0,0,1,1,1,1010
101,1,1101,101,0,0,0,0,1,1,0,1010
101,1,1101,101,0,0,0,0,1,0,0,1010
101,1,1101,1010,0,0,0,1,0,0,1,110
101,1,1101,1010,0,0,0,1,0,0,0,110
101,1,1110,1010,0,0,0,1,0,0,0,110
101,0,1110,1010,0,0,0,1,0,0,0,110
101,0,1110,1010,0,0,0,1,0,1,0,110
101,0,1110,101,0,0,0,0,1,1,1,1010
101,0,1110,101,0,0,0,0,1,1,0,1010
101,0,1110,101,0,0,0,0,1,0,0,1010
101,0,1110,1010,0,0,0,1,0,0,1,110
101,0,1110,1010,0,0,0,1,0,0,0,110
101,1,1110,1010,0,0,0,1,0,0,0,110
101,1,1110,1010,0,0,0,1,0,1,0,110
101,1,1110,101,0,0,0,0,1,1,1,1010
101,1,1110,101,0,0,0,0,1,1,0,1010
101,1,1110,101,0,0,0,0,1,0,0,1010
101,1,1110,1010,0,0,0,1,0,0,1,110
101,1,1110,1010,0,0,0,1,0,0,0,110
101,1,1111,1010,0,0,0,1,0,0,0,110
101,0,1111,1010,0,0,0,1,0,0,0,110
101,0,1111,1010,0,0,0,1,0,1,0,110
101,0,1111,101,0,0,0,0,1,1,1,1010
101,0,1111,101,0,0,0,0,1,1,0,1010
101,0,1111,101,0,0,0,0,1,0,0,1010
101,0,1111,1010,0,0,0,1,0,0,1,110
101,0,1111,1010,0,0,0,1,0,0,0,110
101,1,1111,1010,0,0,0,1,0,0,0,110
101,1,1111,1010,0,0,0,1,0,1,0,110
101,1,1111,101,0,0,0,0,1,1,1,1010
101,1,1111,101,0,0,0,0,1,1,0,1010
101,1,1111,101,0,0,0,0,1,0,0,1010
101,1,1111,1010,0,0,0,1,0,0,1,110
101,1,1111,1010,0,0,0,1,0,0,0,110
110,1,1111,1010,0,0,0,1,0,0,0,110
110,1,1111,1010,0,0,0,1,0,0,0,110
110,1,0,1010,0,0,0,0,0,0,0,110
110,0,0,1010,0,0,0,0,0,0,0,110
110,0,0,1010,0,0,0,0,0,1,0,110
110,0,0,110,0,0,0,0,1,1,1,0
110,0,0,110,0,0,0,0,1,1,0,0
110,0,0,110,0,0,0,0,1,0,0,0
110,0,0,0,0,0,0,0,0,0,1,0
110,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0
110,1,0,0,0,0,0,0,0,0,0,1
110,1,0,0,0,0,0,0,0,1,0,1
110,1,0,110,0,0,0,0,1,1,1,0
110,1,0,110,0,0,0,0,1,1,0,0
110,1,0,110,0,0,0,0,1,0,0,0
110,1,0,0,0,0,0,0,0,0,1,1
110,1,0,0,0,0,0,0,0,0,0,1
110,1,1,0,0,0,0,0,0,0,0,1
110,0,1,0,0,0,0,0,0,0,0,0
110,0,1,0,0,0,0,0,0,1,0,0
110,0,1,110,0,0,0,0,1,1,1,0
110,0,1,110,0,0,0,0,1,1,0,0
110,0,1,110,0,0,0,0,1,0,0,0
110,0,1,0,0,0,0,0,0,0,1,0
110,0,1,0,0,0,0,0,0,0,0,0
110,1,1,0,0,0,0,0,0,0,0,1
110,1,1,0,0,0,0,0,0,1,0,1
110,1,1,110,0,0,0,0,1,1,1,0
110,1,1,110,0,0,0,0,1,1,0,0
110,1,1,110,0,0,0,0,1,0,0,0
110,1,1,0,0,0,0,0,0,0,1,1
110,1,1,0,0,0,0,0,0,0,0,1
110,1,10,0,0,0,0,0,0,0,0,1
110,0,10,0,0,0,0,0,0,0,0,0
110,0,10,0,0,0,0,0,0,1,0,0
110,0,10,110,0,0,0,0,1,1,1,0
110,0,10,110,0,0,0,0,1,1,0,0
110,0,10,110,0,0,0,0,1,0,0,0
110,0,10,0,0,0,0,0,0,0,1,0
110,0,10,0,0,0,0,0,0,0,0,0
110,1,10,0,0,0,0,0,0,0,0,1
110,1,10,0,0,0,0,0,0,1,0,1
110,1,10,110,0,0,0,0,1,1,1,0
110,1,10,110,0,0,0,0,1,1,0,0
110,1,10,110,0,0,0,0,1,0,0,0
